,day,employee_headcount,company_id,mean_seniority,mean_salary
0,2014-07-02,374,10,13.371657754010695,120352.94117647059
0,2014-07-02,9,11,14.777777777777779,118888.88888888889
0,2014-07-02,11,12,13.181818181818182,86272.72727272728
0,2014-07-03,3696,1,14.253246753246753,157114.71861471861
0,2014-07-03,1864,2,14.353004291845494,160855.1502145923
0,2014-07-03,1138,3,13.920035149384885,122482.42530755712
0,2014-07-03,882,4,13.868480725623582,121062.358276644
0,2014-07-03,731,5,14.6374829001368,128006.83994528044
0,2014-07-03,550,6,14.038181818181819,123723.63636363637
0,2014-07-03,553,7,13.786618444846292,120650.9945750452
0,2014-07-03,438,8,13.961187214611872,122214.61187214612
0,2014-07-03,414,9,13.751207729468598,126205.31400966183
0,2014-07-03,374,10,13.371657754010695,120352.94117647059
0,2014-07-03,9,11,14.777777777777779,118888.88888888889
0,2014-07-03,11,12,13.181818181818182,86272.72727272728
0,2014-07-04,3696,1,14.253246753246753,157114.71861471861
0,2014-07-04,1865,2,14.34691689008043,160802.14477211796
0,2014-07-04,1138,3,13.920035149384885,122482.42530755712
0,2014-07-04,882,4,13.868480725623582,121062.358276644
0,2014-07-04,732,5,14.620218579234972,127885.24590163934
0,2014-07-04,550,6,14.038181818181819,123723.63636363637
0,2014-07-04,553,7,13.786618444846292,120650.9945750452
0,2014-07-04,439,8,13.995444191343964,122134.39635535308
0,2014-07-04,414,9,13.751207729468598,126205.31400966183
0,2014-07-04,374,10,13.371657754010695,120352.94117647059
0,2014-07-04,9,11,14.777777777777779,118888.88888888889
0,2014-07-04,11,12,13.181818181818182,86272.72727272728
0,2014-07-05,3696,1,14.253246753246753,157114.71861471861
0,2014-07-05,1865,2,14.34691689008043,160802.14477211796
0,2014-07-05,1138,3,13.920035149384885,122482.42530755712
0,2014-07-05,882,4,13.868480725623582,121062.358276644
0,2014-07-05,732,5,14.620218579234972,127885.24590163934
0,2014-07-05,550,6,14.038181818181819,123723.63636363637
0,2014-07-05,553,7,13.786618444846292,120650.9945750452
0,2014-07-05,439,8,13.995444191343964,122134.39635535308
0,2014-07-05,414,9,13.751207729468598,126205.31400966183
0,2014-07-05,374,10,13.371657754010695,120352.94117647059
0,2014-07-05,9,11,14.777777777777779,118888.88888888889
0,2014-07-05,11,12,13.181818181818182,86272.72727272728
0,2014-07-06,3696,1,14.253246753246753,157114.71861471861
0,2014-07-06,1865,2,14.34691689008043,160802.14477211796
0,2014-07-06,1138,3,13.920035149384885,122482.42530755712
0,2014-07-06,882,4,13.868480725623582,121062.358276644
0,2014-07-06,732,5,14.620218579234972,127885.24590163934
0,2014-07-06,550,6,14.038181818181819,123723.63636363637
0,2014-07-06,553,7,13.786618444846292,120650.9945750452
0,2014-07-06,439,8,13.995444191343964,122134.39635535308
0,2014-07-06,414,9,13.751207729468598,126205.31400966183
0,2014-07-06,374,10,13.371657754010695,120352.94117647059
0,2014-07-06,9,11,14.777777777777779,118888.88888888889
0,2014-07-06,11,12,13.181818181818182,86272.72727272728
0,2014-07-07,3674,1,14.26292868807839,157163.8541099619
0,2014-07-07,1853,2,14.341608202914193,160799.78413383703
0,2014-07-07,1136,3,13.941901408450704,122614.43661971831
0,2014-07-07,880,4,13.857954545454545,121043.18181818182
0,2014-07-07,722,5,14.621883656509695,127782.54847645429
0,2014-07-07,547,6,14.047531992687386,123914.07678244973
0,2014-07-07,549,7,13.816029143897996,120646.63023679417
0,2014-07-07,437,8,14.013729977116705,122260.86956521739
0,2014-07-07,412,9,13.686893203883495,125735.43689320388
0,2014-07-07,373,10,13.348525469168901,120404.82573726542
0,2014-07-07,9,11,14.777777777777779,118888.88888888889
0,2014-07-07,11,12,13.181818181818182,86272.72727272728
0,2014-07-08,3692,1,14.256771397616468,157127.84398699892
0,2014-07-08,1861,2,14.321332616872649,160658.24825362707
0,2014-07-08,1145,3,13.93886462882096,122632.31441048035
0,2014-07-08,885,4,13.884745762711864,120950.28248587571
0,2014-07-08,728,5,14.62912087912088,127832.41758241758
0,2014-07-08,554,6,14.007220216606498,123339.35018050541
0,2014-07-08,553,7,13.804701627486438,120701.62748643762
0,2014-07-08,441,8,13.99092970521542,121975.0566893424
0,2014-07-08,414,9,13.734299516908212,125806.76328502415
0,2014-07-08,375,10,13.368,120704.0
0,2014-07-08,9,11,14.777777777777779,118888.88888888889
0,2014-07-08,11,12,13.181818181818182,86272.72727272728
0,2014-07-09,3694,1,14.257985923118571,157102.8695181375
0,2014-07-09,1862,2,14.327067669172932,160685.28464017186
0,2014-07-09,1146,3,13.945898778359512,122723.38568935427
0,2014-07-09,887,4,13.892897406989853,121160.09019165728
0,2014-07-09,730,5,14.617808219178082,127671.23287671233
0,2014-07-09,554,6,14.007220216606498,123339.35018050541
0,2014-07-09,553,7,13.804701627486438,120701.62748643762
0,2014-07-09,441,8,13.99092970521542,121975.0566893424
0,2014-07-09,413,9,13.76271186440678,126062.95399515738
0,2014-07-09,375,10,13.368,120704.0
0,2014-07-09,9,11,14.777777777777779,118888.88888888889
0,2014-07-09,11,12,13.181818181818182,86272.72727272728
0,2014-07-10,3697,1,14.250202867189612,157029.48336489045
0,2014-07-10,1865,2,14.330831099195711,160701.8766756032
0,2014-07-10,1146,3,13.945898778359512,122723.38568935427
0,2014-07-10,887,4,13.892897406989853,121160.09019165728
0,2014-07-10,730,5,14.617808219178082,127671.23287671233
0,2014-07-10,556,6,14.010791366906474,123415.46762589928
0,2014-07-10,553,7,13.804701627486438,120701.62748643762
0,2014-07-10,441,8,13.99092970521542,121975.0566893424
0,2014-07-10,413,9,13.76271186440678,126062.95399515738
0,2014-07-10,375,10,13.368,120704.0
0,2014-07-10,9,11,14.777777777777779,118888.88888888889
0,2014-07-10,11,12,13.181818181818182,86272.72727272728
0,2014-07-11,3675,1,14.253605442176871,157011.7006802721
0,2014-07-11,1851,2,14.334413830361967,161021.06969205834
0,2014-07-11,1140,3,13.950877192982457,122662.28070175438
0,2014-07-11,880,4,13.927272727272728,121452.27272727272
0,2014-07-11,724,5,14.625690607734807,127951.65745856354
0,2014-07-11,554,6,14.028880866425993,123570.39711191336
0,2014-07-11,549,7,13.781420765027322,120790.52823315118
0,2014-07-11,439,8,14.004555808656036,121870.15945330296
0,2014-07-11,410,9,13.741463414634147,126397.56097560975
0,2014-07-11,373,10,13.369973190348526,120544.23592493297
0,2014-07-11,9,11,14.777777777777779,118888.88888888889
0,2014-07-11,11,12,13.181818181818182,86272.72727272728
0,2014-07-12,3675,1,14.253605442176871,157011.7006802721
0,2014-07-12,1851,2,14.334413830361967,161021.06969205834
0,2014-07-12,1140,3,13.950877192982457,122662.28070175438
0,2014-07-12,880,4,13.927272727272728,121452.27272727272
0,2014-07-12,724,5,14.625690607734807,127951.65745856354
0,2014-07-12,554,6,14.028880866425993,123570.39711191336
0,2014-07-12,549,7,13.781420765027322,120790.52823315118
0,2014-07-12,439,8,14.004555808656036,121870.15945330296
0,2014-07-12,410,9,13.741463414634147,126397.56097560975
0,2014-07-12,373,10,13.369973190348526,120544.23592493297
0,2014-07-12,9,11,14.777777777777779,118888.88888888889
0,2014-07-12,11,12,13.181818181818182,86272.72727272728
0,2014-07-13,3675,1,14.253605442176871,157011.7006802721
0,2014-07-13,1851,2,14.334413830361967,161021.06969205834
0,2014-07-13,1140,3,13.950877192982457,122662.28070175438
0,2014-07-13,880,4,13.927272727272728,121452.27272727272
0,2014-07-13,724,5,14.625690607734807,127951.65745856354
0,2014-07-13,554,6,14.028880866425993,123570.39711191336
0,2014-07-13,549,7,13.781420765027322,120790.52823315118
0,2014-07-13,439,8,14.004555808656036,121870.15945330296
0,2014-07-13,410,9,13.741463414634147,126397.56097560975
0,2014-07-13,373,10,13.369973190348526,120544.23592493297
0,2014-07-13,9,11,14.777777777777779,118888.88888888889
0,2014-07-13,11,12,13.181818181818182,86272.72727272728
0,2014-07-14,3675,1,14.253605442176871,157011.7006802721
0,2014-07-14,1851,2,14.334413830361967,161021.06969205834
0,2014-07-14,1140,3,13.950877192982457,122662.28070175438
0,2014-07-14,880,4,13.927272727272728,121452.27272727272
0,2014-07-14,724,5,14.625690607734807,127951.65745856354
0,2014-07-14,554,6,14.028880866425993,123570.39711191336
0,2014-07-14,549,7,13.781420765027322,120790.52823315118
0,2014-07-14,439,8,14.004555808656036,121870.15945330296
0,2014-07-14,409,9,13.767726161369193,126645.47677261614
0,2014-07-14,373,10,13.369973190348526,120544.23592493297
0,2014-07-14,9,11,14.777777777777779,118888.88888888889
0,2014-07-14,11,12,13.181818181818182,86272.72727272728
0,2014-07-15,3706,1,14.237452779276849,156961.1440906638
0,2014-07-15,1861,2,14.353573347662547,161159.05427189684
0,2014-07-15,1150,3,13.954782608695652,122751.30434782608
0,2014-07-15,886,4,13.948081264108351,121762.97968397291
0,2014-07-15,728,5,14.631868131868131,127924.45054945054
0,2014-07-15,560,6,14.014285714285714,123223.21428571429
0,2014-07-15,553,7,13.770343580470163,120880.65099457504
0,2014-07-15,442,8,13.968325791855204,121628.9592760181
0,2014-07-15,410,9,13.792682926829269,126607.31707317074
0,2014-07-15,377,10,13.374005305039788,120196.28647214854
0,2014-07-15,9,11,14.777777777777779,118888.88888888889
0,2014-07-15,11,12,13.181818181818182,86272.72727272728
0,2014-07-16,3708,1,14.236785329018339,156979.2340884574
0,2014-07-16,1863,2,14.34621578099839,161151.36876006442
0,2014-07-16,1152,3,13.965277777777779,122752.60416666667
0,2014-07-16,886,4,13.948081264108351,121762.97968397291
0,2014-07-16,729,5,14.633744855967079,127965.70644718793
0,2014-07-16,561,6,14.028520499108735,123472.37076648841
0,2014-07-16,553,7,13.770343580470163,120880.65099457504
0,2014-07-16,443,8,13.997742663656885,121645.59819413093
0,2014-07-16,410,9,13.792682926829269,126607.31707317074
0,2014-07-16,377,10,13.374005305039788,120196.28647214854
0,2014-07-16,9,11,14.777777777777779,118888.88888888889
0,2014-07-16,11,12,13.181818181818182,86272.72727272728
0,2014-07-17,3708,1,14.236785329018339,156979.2340884574
0,2014-07-17,1861,2,14.357334766254702,161248.25362708222
0,2014-07-17,1153,3,13.960971379011275,122732.8707718994
0,2014-07-17,887,4,13.941375422773394,121703.49492671927
0,2014-07-17,730,5,14.646575342465754,128132.87671232877
0,2014-07-17,561,6,14.028520499108735,123472.37076648841
0,2014-07-17,554,7,13.754512635379061,120853.79061371842
0,2014-07-17,443,8,13.997742663656885,121645.59819413093
0,2014-07-17,411,9,13.778588807785889,126678.83211678833
0,2014-07-17,377,10,13.374005305039788,120196.28647214854
0,2014-07-17,9,11,14.777777777777779,118888.88888888889
0,2014-07-17,11,12,13.181818181818182,86272.72727272728
0,2014-07-18,3689,1,14.230143670371374,157000.27107617242
0,2014-07-18,1849,2,14.359113034072472,161498.10708491076
0,2014-07-18,1142,3,13.964973730297723,122786.33975481612
0,2014-07-18,880,4,13.943181818181818,121729.54545454546
0,2014-07-18,721,5,14.674063800277393,128006.93481276005
0,2014-07-18,557,6,14.008976660682226,123631.95691202872
0,2014-07-18,554,7,13.770758122743683,120850.18050541516
0,2014-07-18,438,8,13.986301369863014,121956.62100456622
0,2014-07-18,406,9,13.805418719211822,126908.8669950739
0,2014-07-18,374,10,13.36096256684492,120438.50267379679
0,2014-07-18,8,11,13.375,108375.0
0,2014-07-18,11,12,13.181818181818182,86272.72727272728
0,2014-07-19,3689,1,14.230143670371374,157000.27107617242
0,2014-07-19,1849,2,14.359113034072472,161498.10708491076
0,2014-07-19,1142,3,13.964973730297723,122786.33975481612
0,2014-07-19,880,4,13.943181818181818,121729.54545454546
0,2014-07-19,721,5,14.674063800277393,128006.93481276005
0,2014-07-19,557,6,14.008976660682226,123631.95691202872
0,2014-07-19,554,7,13.770758122743683,120850.18050541516
0,2014-07-19,438,8,13.986301369863014,121956.62100456622
0,2014-07-19,406,9,13.805418719211822,126908.8669950739
0,2014-07-19,374,10,13.36096256684492,120438.50267379679
0,2014-07-19,8,11,13.375,108375.0
0,2014-07-19,11,12,13.181818181818182,86272.72727272728
0,2014-07-20,3689,1,14.230143670371374,157000.27107617242
0,2014-07-20,1849,2,14.359113034072472,161498.10708491076
0,2014-07-20,1142,3,13.964973730297723,122786.33975481612
0,2014-07-20,880,4,13.943181818181818,121729.54545454546
0,2014-07-20,721,5,14.674063800277393,128006.93481276005
0,2014-07-20,557,6,14.008976660682226,123631.95691202872
0,2014-07-20,554,7,13.770758122743683,120850.18050541516
0,2014-07-20,438,8,13.986301369863014,121956.62100456622
0,2014-07-20,406,9,13.805418719211822,126908.8669950739
0,2014-07-20,374,10,13.36096256684492,120438.50267379679
0,2014-07-20,8,11,13.375,108375.0
0,2014-07-20,11,12,13.181818181818182,86272.72727272728
0,2014-07-21,3689,1,14.230143670371374,157000.27107617242
0,2014-07-21,1849,2,14.359113034072472,161498.10708491076
0,2014-07-21,1141,3,13.970201577563541,122752.84837861525
0,2014-07-21,880,4,13.943181818181818,121729.54545454546
0,2014-07-21,721,5,14.674063800277393,128006.93481276005
0,2014-07-21,557,6,14.008976660682226,123631.95691202872
0,2014-07-21,554,7,13.770758122743683,120850.18050541516
0,2014-07-21,438,8,13.986301369863014,121956.62100456622
0,2014-07-21,405,9,13.790123456790123,126977.77777777778
0,2014-07-21,374,10,13.36096256684492,120438.50267379679
0,2014-07-21,8,11,13.375,108375.0
0,2014-07-21,11,12,13.181818181818182,86272.72727272728
0,2014-07-22,3713,1,14.229733369243199,156875.0336654996
0,2014-07-22,1858,2,14.343379978471475,161377.8256189451
0,2014-07-22,1152,3,13.99045138888889,123070.3125
0,2014-07-22,889,4,13.933633295838021,121812.14848143981
0,2014-07-22,724,5,14.658839779005525,128077.34806629835
0,2014-07-22,559,6,13.976744186046512,123576.02862254025
0,2014-07-22,558,7,13.74731182795699,120931.89964157707
0,2014-07-22,446,8,13.995515695067265,121730.94170403587
0,2014-07-22,407,9,13.769041769041769,126737.10073710074
0,2014-07-22,376,10,13.34840425531915,120109.0425531915
0,2014-07-22,8,11,13.375,108375.0
0,2014-07-22,11,12,13.181818181818182,86272.72727272728
0,2014-07-23,3715,1,14.225841184387617,156823.68775235533
0,2014-07-23,1858,2,14.343379978471475,161377.8256189451
0,2014-07-23,1153,3,13.996530789245446,123101.47441457068
0,2014-07-23,889,4,13.937007874015748,121848.14398200225
0,2014-07-23,725,5,14.644137931034482,127990.3448275862
0,2014-07-23,560,6,13.991071428571429,123510.71428571429
0,2014-07-23,559,7,13.745974955277282,120819.32021466905
0,2014-07-23,447,8,13.988814317673379,121718.12080536912
0,2014-07-23,407,9,13.769041769041769,126737.10073710074
0,2014-07-23,376,10,13.34840425531915,120109.0425531915
0,2014-07-23,8,11,13.375,108375.0
0,2014-07-23,11,12,13.181818181818182,86272.72727272728
0,2014-07-24,3717,1,14.229486144740383,156850.41700295938
0,2014-07-24,1857,2,14.340333871836295,161347.87291330102
0,2014-07-24,1153,3,13.991326973113617,123083.26105810927
0,2014-07-24,890,4,13.926966292134832,121785.39325842696
0,2014-07-24,725,5,14.644137931034482,127990.3448275862
0,2014-07-24,560,6,13.991071428571429,123510.71428571429
0,2014-07-24,559,7,13.745974955277282,120819.32021466905
0,2014-07-24,447,8,13.988814317673379,121718.12080536912
0,2014-07-24,408,9,13.803921568627452,126950.98039215687
0,2014-07-24,376,10,13.34840425531915,120109.0425531915
0,2014-07-24,8,11,13.375,108375.0
0,2014-07-24,11,12,13.181818181818182,86272.72727272728
0,2014-07-25,3688,1,14.239967462039045,157018.98047722343
0,2014-07-25,1849,2,14.335316387236343,161320.7138994051
0,2014-07-25,1147,3,13.977332170880558,123084.56843940714
0,2014-07-25,879,4,13.9613196814562,121720.13651877134
0,2014-07-25,721,5,14.646324549237171,127966.71289875174
0,2014-07-25,557,6,13.994614003590664,123676.84021543985
0,2014-07-25,555,7,13.76936936936937,121180.18018018018
0,2014-07-25,445,8,13.959550561797753,121501.12359550562
0,2014-07-25,401,9,13.815461346633416,126965.08728179551
0,2014-07-25,375,10,13.338666666666667,120024.0
0,2014-07-25,8,11,13.375,108375.0
0,2014-07-25,11,12,13.181818181818182,86272.72727272728
0,2014-07-26,3688,1,14.239967462039045,157018.98047722343
0,2014-07-26,1849,2,14.335316387236343,161320.7138994051
0,2014-07-26,1147,3,13.977332170880558,123084.56843940714
0,2014-07-26,879,4,13.9613196814562,121720.13651877134
0,2014-07-26,721,5,14.646324549237171,127966.71289875174
0,2014-07-26,557,6,13.994614003590664,123676.84021543985
0,2014-07-26,555,7,13.76936936936937,121180.18018018018
0,2014-07-26,445,8,13.959550561797753,121501.12359550562
0,2014-07-26,401,9,13.815461346633416,126965.08728179551
0,2014-07-26,375,10,13.338666666666667,120024.0
0,2014-07-26,8,11,13.375,108375.0
0,2014-07-26,11,12,13.181818181818182,86272.72727272728
0,2014-07-27,3688,1,14.239967462039045,157018.98047722343
0,2014-07-27,1849,2,14.335316387236343,161320.7138994051
0,2014-07-27,1147,3,13.977332170880558,123084.56843940714
0,2014-07-27,879,4,13.9613196814562,121720.13651877134
0,2014-07-27,721,5,14.646324549237171,127966.71289875174
0,2014-07-27,557,6,13.994614003590664,123676.84021543985
0,2014-07-27,555,7,13.76936936936937,121180.18018018018
0,2014-07-27,445,8,13.959550561797753,121501.12359550562
0,2014-07-27,401,9,13.815461346633416,126965.08728179551
0,2014-07-27,375,10,13.338666666666667,120024.0
0,2014-07-27,8,11,13.375,108375.0
0,2014-07-27,11,12,13.181818181818182,86272.72727272728
0,2014-07-28,3688,1,14.239967462039045,157018.98047722343
0,2014-07-28,1849,2,14.335316387236343,161320.7138994051
0,2014-07-28,1147,3,13.977332170880558,123084.56843940714
0,2014-07-28,879,4,13.9613196814562,121720.13651877134
0,2014-07-28,721,5,14.646324549237171,127966.71289875174
0,2014-07-28,557,6,13.994614003590664,123676.84021543985
0,2014-07-28,555,7,13.76936936936937,121180.18018018018
0,2014-07-28,445,8,13.959550561797753,121501.12359550562
0,2014-07-28,401,9,13.815461346633416,126965.08728179551
0,2014-07-28,375,10,13.338666666666667,120024.0
0,2014-07-28,8,11,13.375,108375.0
0,2014-07-28,11,12,13.181818181818182,86272.72727272728
0,2014-07-29,3718,1,14.239107046799354,157074.23345884884
0,2014-07-29,1855,2,14.331536388140162,161185.98382749327
0,2014-07-29,1150,3,13.984347826086957,123178.26086956522
0,2014-07-29,887,4,13.962795941375422,121755.3551296505
0,2014-07-29,727,5,14.678129298486933,128020.63273727648
0,2014-07-29,558,6,13.987455197132617,123745.51971326164
0,2014-07-29,559,7,13.745974955277282,120967.79964221825
0,2014-07-29,448,8,13.964285714285714,121254.46428571429
0,2014-07-29,405,9,13.82716049382716,126854.32098765433
0,2014-07-29,376,10,13.351063829787234,120183.51063829787
0,2014-07-29,8,11,13.375,108375.0
0,2014-07-29,11,12,13.181818181818182,86272.72727272728
0,2014-07-30,3723,1,14.236368520010744,157043.51329572924
0,2014-07-30,1856,2,14.325431034482758,161127.69396551725
0,2014-07-30,1151,3,13.97393570807993,123105.12597741095
0,2014-07-30,887,4,13.962795941375422,121755.3551296505
0,2014-07-30,727,5,14.656121045392021,128000.0
0,2014-07-30,558,6,13.987455197132617,123745.51971326164
0,2014-07-30,560,7,13.76607142857143,121066.07142857143
0,2014-07-30,448,8,13.964285714285714,121254.46428571429
0,2014-07-30,406,9,13.827586206896552,126751.2315270936
0,2014-07-30,377,10,13.392572944297083,120127.32095490716
0,2014-07-30,8,11,13.375,108375.0
0,2014-07-30,11,12,13.181818181818182,86272.72727272728
0,2014-07-31,3727,1,14.248993828816742,157094.98255969948
0,2014-07-31,1856,2,14.325431034482758,161127.69396551725
0,2014-07-31,1151,3,13.97393570807993,123105.12597741095
0,2014-07-31,887,4,13.962795941375422,121755.3551296505
0,2014-07-31,727,5,14.656121045392021,128000.0
0,2014-07-31,558,6,13.987455197132617,123745.51971326164
0,2014-07-31,560,7,13.76607142857143,121066.07142857143
0,2014-07-31,448,8,13.964285714285714,121254.46428571429
0,2014-07-31,406,9,13.827586206896552,126751.2315270936
0,2014-07-31,377,10,13.392572944297083,120127.32095490716
0,2014-07-31,8,11,13.375,108375.0
0,2014-07-31,11,12,13.181818181818182,86272.72727272728
0,2014-08-01,3696,1,14.26758658008658,157326.56926406926
0,2014-08-01,1843,2,14.31958762886598,160957.13510580576
0,2014-08-01,1142,3,13.98861646234676,123398.4238178634
0,2014-08-01,883,4,13.95696489241223,121758.77689694225
0,2014-08-01,722,5,14.645429362880886,128137.11911357341
0,2014-08-01,554,6,13.944043321299638,123646.20938628158
0,2014-08-01,557,7,13.77737881508079,121039.4973070018
0,2014-08-01,443,8,13.91196388261851,120993.22799097066
0,2014-08-01,404,9,13.777227722772277,126923.26732673268
0,2014-08-01,373,10,13.36461126005362,120150.13404825737
0,2014-08-01,8,11,13.375,108375.0
0,2014-08-01,11,12,13.181818181818182,86272.72727272728
0,2014-08-02,3696,1,14.26758658008658,157326.56926406926
0,2014-08-02,1843,2,14.31958762886598,160957.13510580576
0,2014-08-02,1143,3,13.99737532808399,123499.56255468067
0,2014-08-02,883,4,13.95696489241223,121758.77689694225
0,2014-08-02,722,5,14.645429362880886,128137.11911357341
0,2014-08-02,554,6,13.944043321299638,123646.20938628158
0,2014-08-02,557,7,13.77737881508079,121039.4973070018
0,2014-08-02,443,8,13.91196388261851,120993.22799097066
0,2014-08-02,404,9,13.777227722772277,126923.26732673268
0,2014-08-02,373,10,13.36461126005362,120150.13404825737
0,2014-08-02,8,11,13.375,108375.0
0,2014-08-02,11,12,13.181818181818182,86272.72727272728
0,2014-08-03,3696,1,14.26758658008658,157326.56926406926
0,2014-08-03,1843,2,14.31958762886598,160957.13510580576
0,2014-08-03,1143,3,13.99737532808399,123499.56255468067
0,2014-08-03,883,4,13.95696489241223,121758.77689694225
0,2014-08-03,722,5,14.645429362880886,128137.11911357341
0,2014-08-03,554,6,13.944043321299638,123646.20938628158
0,2014-08-03,557,7,13.77737881508079,121039.4973070018
0,2014-08-03,443,8,13.91196388261851,120993.22799097066
0,2014-08-03,404,9,13.777227722772277,126923.26732673268
0,2014-08-03,373,10,13.36461126005362,120150.13404825737
0,2014-08-03,8,11,13.375,108375.0
0,2014-08-03,11,12,13.181818181818182,86272.72727272728
0,2014-08-04,3696,1,14.26758658008658,157326.56926406926
0,2014-08-04,1843,2,14.31958762886598,160957.13510580576
0,2014-08-04,1143,3,13.99737532808399,123499.56255468067
0,2014-08-04,883,4,13.95696489241223,121758.77689694225
0,2014-08-04,722,5,14.645429362880886,128137.11911357341
0,2014-08-04,554,6,13.944043321299638,123646.20938628158
0,2014-08-04,557,7,13.77737881508079,121039.4973070018
0,2014-08-04,443,8,13.91196388261851,120993.22799097066
0,2014-08-04,404,9,13.777227722772277,126923.26732673268
0,2014-08-04,373,10,13.36461126005362,120150.13404825737
0,2014-08-04,8,11,13.375,108375.0
0,2014-08-04,11,12,13.181818181818182,86272.72727272728
0,2014-08-05,3715,1,14.273755047106325,157369.58277254374
0,2014-08-05,1855,2,14.309973045822103,160769.27223719677
0,2014-08-05,1155,3,13.958441558441558,123273.59307359307
0,2014-08-05,890,4,13.941573033707865,121923.59550561798
0,2014-08-05,726,5,14.630853994490359,128198.34710743802
0,2014-08-05,556,6,13.928057553956835,123535.97122302158
0,2014-08-05,562,7,13.786476868327401,121569.39501779359
0,2014-08-05,447,8,13.935123042505593,120870.24608501118
0,2014-08-05,406,9,13.768472906403941,126783.25123152709
0,2014-08-05,377,10,13.355437665782494,120198.93899204244
0,2014-08-05,8,11,13.375,108375.0
0,2014-08-05,11,12,13.181818181818182,86272.72727272728
0,2014-08-06,3719,1,14.27614950255445,157400.6453347674
0,2014-08-06,1855,2,14.309973045822103,160769.27223719677
0,2014-08-06,1156,3,13.955017301038062,123259.51557093425
0,2014-08-06,890,4,13.941573033707865,121923.59550561798
0,2014-08-06,727,5,14.634112792297111,128382.39339752407
0,2014-08-06,556,6,13.928057553956835,123535.97122302158
0,2014-08-06,562,7,13.786476868327401,121569.39501779359
0,2014-08-06,449,8,13.906458797327394,120723.8307349666
0,2014-08-06,406,9,13.768472906403941,126783.25123152709
0,2014-08-06,379,10,13.364116094986807,120390.50131926121
0,2014-08-06,8,11,13.375,108375.0
0,2014-08-06,11,12,13.181818181818182,86272.72727272728
0,2014-08-07,3720,1,14.279838709677419,157408.06451612903
0,2014-08-07,1857,2,14.308562197092083,160732.36402800216
0,2014-08-07,1157,3,13.945548833189283,123174.58945548833
0,2014-08-07,890,4,13.941573033707865,121923.59550561798
0,2014-08-07,727,5,14.634112792297111,128382.39339752407
0,2014-08-07,556,6,13.928057553956835,123535.97122302158
0,2014-08-07,562,7,13.786476868327401,121569.39501779359
0,2014-08-07,449,8,13.906458797327394,120723.8307349666
0,2014-08-07,406,9,13.768472906403941,126783.25123152709
0,2014-08-07,379,10,13.364116094986807,120390.50131926121
0,2014-08-07,8,11,13.375,108375.0
0,2014-08-07,11,12,13.181818181818182,86272.72727272728
0,2014-08-08,3696,1,14.291937229437229,157375.8116883117
0,2014-08-08,1847,2,14.321061180292366,160904.16892257714
0,2014-08-08,1149,3,13.949521322889469,123325.50043516101
0,2014-08-08,884,4,13.933257918552036,121687.78280542986
0,2014-08-08,720,5,14.6375,128240.27777777778
0,2014-08-08,551,6,13.883847549909255,123847.5499092559
0,2014-08-08,559,7,13.81216457960644,121713.77459749553
0,2014-08-08,446,8,13.926008968609866,120820.62780269058
0,2014-08-08,405,9,13.748148148148148,126859.25925925926
0,2014-08-08,376,10,13.40691489361702,120500.0
0,2014-08-08,7,11,12.0,104571.42857142857
0,2014-08-08,11,12,13.181818181818182,86272.72727272728
0,2014-08-09,3696,1,14.291937229437229,157375.8116883117
0,2014-08-09,1847,2,14.321061180292366,160904.16892257714
0,2014-08-09,1149,3,13.949521322889469,123325.50043516101
0,2014-08-09,884,4,13.933257918552036,121687.78280542986
0,2014-08-09,720,5,14.6375,128240.27777777778
0,2014-08-09,551,6,13.883847549909255,123847.5499092559
0,2014-08-09,559,7,13.81216457960644,121713.77459749553
0,2014-08-09,446,8,13.926008968609866,120820.62780269058
0,2014-08-09,405,9,13.748148148148148,126859.25925925926
0,2014-08-09,376,10,13.40691489361702,120500.0
0,2014-08-09,7,11,12.0,104571.42857142857
0,2014-08-09,11,12,13.181818181818182,86272.72727272728
0,2014-08-10,3696,1,14.291937229437229,157375.8116883117
0,2014-08-10,1847,2,14.321061180292366,160904.16892257714
0,2014-08-10,1149,3,13.949521322889469,123325.50043516101
0,2014-08-10,884,4,13.933257918552036,121687.78280542986
0,2014-08-10,720,5,14.6375,128240.27777777778
0,2014-08-10,551,6,13.883847549909255,123847.5499092559
0,2014-08-10,559,7,13.81216457960644,121713.77459749553
0,2014-08-10,446,8,13.926008968609866,120820.62780269058
0,2014-08-10,405,9,13.748148148148148,126859.25925925926
0,2014-08-10,376,10,13.40691489361702,120500.0
0,2014-08-10,7,11,12.0,104571.42857142857
0,2014-08-10,11,12,13.181818181818182,86272.72727272728
0,2014-08-11,3696,1,14.291937229437229,157375.8116883117
0,2014-08-11,1847,2,14.321061180292366,160904.16892257714
0,2014-08-11,1149,3,13.949521322889469,123325.50043516101
0,2014-08-11,884,4,13.933257918552036,121687.78280542986
0,2014-08-11,720,5,14.6375,128240.27777777778
0,2014-08-11,551,6,13.883847549909255,123847.5499092559
0,2014-08-11,559,7,13.81216457960644,121713.77459749553
0,2014-08-11,446,8,13.926008968609866,120820.62780269058
0,2014-08-11,405,9,13.748148148148148,126859.25925925926
0,2014-08-11,376,10,13.40691489361702,120500.0
0,2014-08-11,7,11,12.0,104571.42857142857
0,2014-08-11,11,12,13.181818181818182,86272.72727272728
0,2014-08-12,3718,1,14.28778913394298,157267.61699838622
0,2014-08-12,1859,2,14.329747175901023,161122.64658418504
